run_id,kind,n_reviews,wid,realized,belief,tstar,theta_tech,theta_grid,theta_ccs,scrap_rate,ccoal_price,ng_price,scrap_price,ccoal,ng,status,pv_cost_B,lcop_pv,slack_Mt,import_Mt,ccs_Mt,committed_B,stranded_B,str_conv_B,str_h2dri_B,str_h2supply_B,str_ccs_B,str_scrapchain_B,str_othchain_B,int_achieved,solve_s
chk2040_2041_24,chk2040,3,2041_24,2041,2045,2040,0.25,0.5,0.75,0.04,100,15,450,abundant,scarce,solved,2002.2384728581585,568.1826928975776,0.0,528.340155753839,4093.043918988012,364.61214721856834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9311537108572767,1.16
settle_n3_2041_24,settle_n3,3,2041_24,2041,2041,2051,0.25,0.5,0.75,0.04,100,15,450,abundant,scarce,solved,2065.467166686225,586.1253356020425,0.0,332.392420957991,3955.017625345289,1045.3645329859246,5.796193832771665,0.0,0.0,0.0,5.796193832771665,0.0,0.0,1.8803411189427468,0.54
final_2041_24,final,4,2041_24,2041,2041,2045,0.25,0.5,0.75,0.04,100,15,450,abundant,scarce,solved,2051.4940867820546,582.1601425065909,0.0,329.74090771501574,3962.7597991172083,637.4086093476043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8796718662919372,0.54
settle_n4_2041_24,settle_n4,4,2041_24,2041,2041,2051,0.25,0.5,0.75,0.04,100,15,450,abundant,scarce,solved,2054.9076094608686,583.1288105919398,0.0,330.8155432670338,3959.625787336182,1157.6737389877103,1.3799065360261946,0.0,0.0,0.0,1.3799065360261946,0.0,0.0,1.8799430512233062,1.02
pf_2041_23,pf,,2041_23,2041,2041,2025,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2088.131279251626,592.556815510208,0.0,400.6170657629541,3531.310687686778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8977266999728977,0.66
norec_2041_23,norec,0,2041_23,2041,2041,2051,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2426.4809693159227,688.5715713186745,0.0,400.38400009975084,3533.4245516720207,1159.6165773144544,527.4069838681324,187.36835456172076,178.90287385654852,158.81905796163574,0.0,2.3166974882274225,0.0,1.897666760967979,1.01
chk2030_2041_23,chk2030,1,2041_23,2041,2035,2030,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2025.5525641883605,574.7986197085058,0.0,0.0,3016.6964988533105,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,0.92
settle_n1_2041_23,settle_n1,1,2041_23,2041,2041,2051,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2250.765532936537,638.7081453686203,0.0,400.4879020266522,3530.8562916387814,1237.936064112564,260.354022979154,35.65496469133039,114.36603474994996,105.7372563916451,4.595767146228555,0.0,0.0,1.8976934816311997,1.07
chk2035_2041_23,chk2035,2,2041_23,2041,2040,2035,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2095.5304768247684,594.6565134529751,0.0,336.8369914093059,3487.52968034205,186.59286171594067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881464016066819,0.94
settle_n2_2041_23,settle_n2,2,2041_23,2041,2041,2051,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2118.7240747366395,601.2382473963544,0.0,399.97823685030374,3532.1940263557512,1252.4606675631796,63.0507248274606,23.03815083119445,17.31779224987652,18.71674400503752,3.9780377413521157,0.0,0.0,1.8975624172408017,0.94
chk2040_2041_23,chk2040,3,2041_23,2041,2045,2040,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2069.0380792633855,587.1386668069396,0.0,573.7221746405082,3683.1212732421177,401.4476489655578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9433161795888847,0.94
settle_n3_2041_23,settle_n3,3,2041_23,2041,2041,2051,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2117.0865486862212,600.7735605103371,0.0,400.56697229547933,3530.9727839564625,1091.5703762907353,23.29823350535361,8.820280095131716,0.0,0.0,14.477953410221897,0.0,0.0,1.8977138167922274,0.66
final_2041_23,final,4,2041_23,2041,2041,2045,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2112.484446472535,599.4676047691963,0.0,400.8886525593411,3530.5679667574614,723.0003523525901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8977965504839767,0.86
settle_n4_2041_23,settle_n4,4,2041_23,2041,2041,2051,0.75,0.25,0.25,0.04,100,15,450,abundant,abundant,solved,2113.210249376206,599.6735685711662,0.0,400.51467612641676,3531.0407004316453,1190.2235626627225,9.274232778218819,5.335549270545397,0.0,0.0,3.938683507673422,0.0,0.0,1.8977003673011181,0.51
pf_2041_22,pf,,2041_22,2041,2041,2025,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1890.986820086397,536.6123956937022,0.0,0.0,2585.4655985074087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.79
norec_2041_22,norec,0,2041_22,2041,2041,2051,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,2145.7614824260313,608.9107536028698,0.0,0.0,2674.9560793663195,1070.975436645894,447.45531326097847,78.03881778075701,220.57663430881638,148.58531632907196,0.2545448423330992,0.0,0.0,1.8000000000000007,0.7
chk2030_2041_22,chk2030,1,2041_22,2041,2035,2030,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1769.7849612557882,502.2184913371126,0.0,0.0,1219.022760581157,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.85
settle_n1_2041_22,settle_n1,1,2041_22,2041,2041,2051,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,2023.20178744552,574.1315310084063,0.0,0.0,2572.573703827413,906.6450096481842,248.91888230342215,38.24331980213347,142.23259282410183,68.44296967718684,0.0,0.0,0.0,1.8000000000000003,1.22
chk2035_2041_22,chk2035,2,2041_22,2041,2040,2035,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1873.1740475787662,531.5575986809816,0.0,0.0,2412.1400488402132,74.00013739060398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.85
settle_n2_2041_22,settle_n2,2,2041_22,2041,2041,2051,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1908.3972460424095,541.5530173220839,0.0,0.0,2520.6220681157743,819.0097601700637,52.83620106991102,33.62078159742512,15.8230726495186,1.9046317511481445,1.487715071819146,0.0,0.0,1.8000000000000007,0.72
chk2040_2041_22,chk2040,3,2041_22,2041,2045,2040,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1945.7516381121764,552.1532127360972,0.0,0.0,2886.4748893933743,276.2721060212145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000012,1.54
settle_n3_2041_22,settle_n3,3,2041_22,2041,2041,2051,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1899.6182146483823,539.0617587801529,0.0,0.0,2551.352892931736,660.0036120225803,42.69862060590365,25.98015315244024,0.0,0.0,16.7184674534634,0.0,0.0,1.7999999999999998,1.41
final_2041_22,final,4,2041_22,2041,2041,2045,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1892.9168854806494,537.1600975624058,0.0,0.0,2541.0754815201108,403.30496210367494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000014,0.76
settle_n4_2041_22,settle_n4,4,2041_22,2041,2041,2051,1.0,0.25,1.0,0.08,250,25,250,abundant,abundant,solved,1892.3508834779814,536.9994810592167,0.0,0.0,2543.927484170148,717.0129571036725,7.989231397574446,6.447258058868577,0.0,0.0,1.5419733387058685,0.0,0.0,1.8000000000000005,0.8
pf_2041_26,pf,,2041_26,2041,2041,2025,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2181.109199219445,618.9415072756796,0.0,227.88372790737873,3321.4372283362372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8543184997753712,0.7
norec_2041_26,norec,0,2041_26,2041,2041,2051,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2470.8101807185462,701.1510372765005,0.0,230.9102526967904,3312.9743494241807,1073.9368676853144,368.6586126211213,67.90746138867421,178.90287385654852,121.84827737589856,0.0,0.0,0.0,1.8550619717532149,0.8
chk2030_2041_26,chk2030,1,2041_26,2041,2035,2030,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2008.9096951943204,570.0758105872342,0.0,0.0,2166.2145326850505,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.55
settle_n1_2041_26,settle_n1,1,2041_26,2041,2041,2051,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2365.779768223533,671.3461646719035,0.0,234.71887098041063,3300.944031652989,1042.6665290680367,278.1931517498834,77.34476242531092,115.26650836526947,83.07231057885141,2.5095703804515916,0.0,0.0,1.8559984141899968,0.54
chk2035_2041_26,chk2035,2,2041_26,2041,2040,2035,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2206.373197490401,626.1107664651009,0.0,143.63020642824316,3303.2717738540855,68.2636884998974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8338580244893399,0.62
settle_n2_2041_26,settle_n2,2,2041_26,2041,2041,2051,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2219.6275261988385,629.871996848093,0.0,229.96354912920202,3313.8331806582723,1002.7269139153158,51.823480332173276,19.65237181470939,17.470692810579884,11.098233465643597,3.6021822412404103,0.0,0.0,1.8548293480258191,1.28
chk2040_2041_26,chk2040,3,2041_26,2041,2045,2040,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2165.987372027582,614.6503298700533,0.0,464.72559219471594,3390.523743537739,224.01796066990815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9143589285795586,0.98
settle_n3_2041_26,settle_n3,3,2041_26,2041,2041,2051,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2200.6645436541585,624.4908004353472,0.0,228.39769382230526,3320.601808556074,793.598831411415,31.080767152088193,20.362103961518205,0.0,0.0,10.718663190569986,0.0,0.0,1.8544447145380873,1.13
final_2041_26,final,4,2041_26,2041,2041,2045,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2198.1048499341805,623.7644265840177,0.0,228.59300960505135,3319.2906070963936,434.1499319341125,10.056118599643277,7.428062351365908,0.0,0.0,2.628056248277369,0.0,0.0,1.8544926827984085,2.09
settle_n4_2041_26,settle_n4,4,2041_26,2041,2041,2051,1.0,0.5,0.75,0.06,400,25,250,scarce,abundant,solved,2196.3568402278506,623.2683873381351,0.0,228.59300960504723,3319.2906070964,821.1292190272218,25.371818570255318,19.141580080737526,0.0,0.0,6.23023848951779,0.0,0.0,1.8544926827984083,0.89
pf_2041_25,pf,,2041_25,2041,2041,2025,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1971.7755533582085,559.5381164050002,0.0,0.0,1514.891145445114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999992,1.04
norec_2041_25,norec,0,2041_25,2041,2041,2051,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,2327.720544625309,660.5459565814249,0.0,0.0,1281.8260804344354,1313.2074103362124,637.3866109441885,81.68282247799013,220.57663430881638,326.3318978775332,8.795256279848815,0.0,0.0,1.7999999999999996,0.53
chk2030_2041_25,chk2030,1,2041_25,2041,2035,2030,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1963.0696941012425,557.067622193814,0.0,0.0,851.0343505395041,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.65
settle_n1_2041_25,settle_n1,1,2041_25,2041,2041,2051,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,2067.1338189785465,586.5982877505561,0.0,0.0,1233.40998040638,675.9036934830046,179.30099838296005,34.56050063830096,68.01823347399664,76.72226427066245,0.0,0.0,0.0,1.7999999999999998,0.84
chk2035_2041_25,chk2035,2,2041_25,2041,2040,2035,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1970.5969234833904,559.2036522014192,0.0,0.0,1380.5965380605724,52.151051868116106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.96
settle_n2_2041_25,settle_n2,2,2041_25,2041,2041,2051,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1984.0257686121608,563.0144057610976,0.0,0.0,1405.9348870674717,632.6076320317851,47.9738482343933,33.99177245374332,8.327939604344138,5.654136176305844,0.0,0.0,0.0,1.8000000000000003,0.88
chk2040_2041_25,chk2040,3,2041_25,2041,2045,2040,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1976.0503826112486,560.7512006752282,0.0,0.0,1822.95518716959,150.95792227633706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.85
settle_n3_2041_25,settle_n3,3,2041_25,2041,2041,2051,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1976.0503826112492,560.7512006752285,0.0,0.0,1822.9551871695433,563.437722232253,41.90704352887846,41.6069333138932,0.3001102149851973,0.0,6.130222387111417e-14,0.0,0.0,1.8000000000000007,0.74
final_2041_25,final,4,2041_25,2041,2041,2045,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1974.6980976237576,560.3674577114539,0.0,0.0,1703.3950663114506,321.99762744683085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.91
settle_n4_2041_25,settle_n4,4,2041_25,2041,2041,2051,0.25,0.5,0.75,0.1,400,5,450,abundant,scarce,solved,1974.6758231364254,560.3611367969539,0.0,0.0,1714.8046714739403,520.2016254409871,37.05447656476296,37.05447656476296,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.82
pf_2041_27,pf,,2041_27,2041,2041,2025,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2136.401873156508,606.2547423078538,0.0,1080.4928881224375,3403.3461287684204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09032609678941,1.05
norec_2041_27,norec,0,2041_27,2041,2041,2051,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2543.1359676146612,721.6751960725851,0.0,1079.5520903295164,3405.5964416681436,1310.245979296792,610.0647859491081,185.27855158480918,178.90287385654852,232.76061913311025,7.012691639428813,6.110049735211348,0.0,2.0900325745565893,0.6
chk2030_2041_27,chk2030,1,2041_27,2041,2035,2030,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2203.5964264747963,625.3227917784723,0.0,332.77364309184657,3457.9753933545303,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880437380136225,0.79
settle_n1_2041_27,settle_n1,1,2041_27,2041,2041,2051,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2340.4536689011975,664.1592828350887,0.0,1081.5855360417345,3399.669473184078,1370.937058029471,401.44463296349346,1.1442490228066875,167.10275339782982,211.56820859779288,21.629421945064085,0.0,0.0,2.0906670986788627,1.36
chk2035_2041_27,chk2035,2,2041_27,2041,2040,2035,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2146.4620994148795,609.1095703036823,0.0,990.258674225431,3388.7075547858435,93.94328794663296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062543930638834,0.86
settle_n2_2041_27,settle_n2,2,2041_27,2041,2041,2051,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2164.238358622506,614.1540058008271,0.0,1080.4404189557038,3402.4734166708604,1049.976158532514,79.51573219472576,5.2049351225581475,36.38940251745718,33.95376508382535,3.967629470885066,0.0,0.0,2.0903097246111044,0.91
chk2040_2041_27,chk2040,3,2041_27,2041,2045,2040,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2085.689020949097,591.8637667460907,0.0,1335.1736635586497,3454.0131883521644,277.58130294407187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1729365225963586,0.94
settle_n3_2041_27,settle_n3,3,2041_27,2041,2041,2051,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2143.3651976502265,608.2307509182132,0.0,1081.6670677165228,3400.002609598368,750.563958866341,25.835559864068856,21.873326791977494,0.0,0.0,3.962233072091361,0.0,0.0,2.090692548165985,1.82
final_2041_27,final,4,2041_27,2041,2041,2045,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2143.1715377918317,608.1757953365777,0.0,1081.725364230387,3399.8127973997784,431.4396489454156,19.79948578953696,19.79948578953696,0.0,0.0,0.0,0.0,0.0,2.0907107453556804,0.83
settle_n4_2041_27,settle_n4,4,2041_27,2041,2041,2051,0.25,0.75,1.0,0.02,400,5,450,scarce,scarce,solved,2143.1715377918304,608.1757953365774,0.0,1081.725364230384,3399.812797399781,886.1836443541735,25.760355483164837,21.792720663895206,0.0,0.0,3.967634819269632,0.0,0.0,2.0907107453556795,0.61
pf_2041_28,pf,,2041_28,2041,2041,2025,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2151.386076515516,610.5068656841931,0.0,87.60187096790236,4236.793715057289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8205000154740028,0.77
norec_2041_28,norec,0,2041_28,2041,2041,2051,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2561.255637561046,726.817082518237,0.0,117.99204658301913,4183.111522525286,1319.130272415053,712.117966728546,285.7518828693501,178.90287385654852,232.76061913311025,12.385893381309723,2.3166974882274225,0.0,1.827721250384091,1.08
chk2030_2041_28,chk2030,1,2041_28,2041,2035,2030,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2000.4223546300336,567.6673262419747,0.0,0.0,2984.825948951709,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.89
settle_n1_2041_28,settle_n1,1,2041_28,2041,2041,2051,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2369.075244931553,672.281334411036,0.0,94.01114860950273,4224.666937255514,1455.7953645022142,443.27855969818603,164.74644002335273,131.90472167940484,141.71422498211035,4.913173013318081,0.0,0.0,1.8220182193731778,0.73
chk2035_2041_28,chk2035,2,2041_28,2041,2040,2035,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2158.7176057703437,612.5873611354262,0.0,17.937168616017164,4188.721975766735,107.72554312114376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8041598629981455,0.82
settle_n2_2041_28,settle_n2,2,2041_28,2041,2041,2051,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2185.994194452337,620.3277406259228,0.0,83.71540813365871,4244.496493707865,1378.387096874502,81.26993089291466,4.55887377018932,37.87969097923453,33.95376508382535,4.877601059665444,0.0,0.0,1.8195806374305867,1.02
chk2040_2041_28,chk2040,3,2041_28,2041,2045,2040,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2118.587390676923,601.1994600500025,0.0,311.9433697048049,4336.021082809633,327.3369518882469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87519199717104,0.47
settle_n3_2041_28,settle_n3,3,2041_28,2041,2041,2051,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2175.4012581322245,617.3217435053789,0.0,79.67582030725127,4252.075026926237,1137.847689808846,14.446370167365156,1.687004059845706,0.0,0.0,12.759366107519451,0.0,0.0,1.8186260199625872,2.38
final_2041_28,final,4,2041_28,2041,2041,2045,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2154.1777036308495,611.2990561417523,0.0,87.73321951285482,4236.667072216729,630.394166940581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8205311033944078,0.72
settle_n4_2041_28,settle_n4,4,2041_28,2041,2041,2051,0.25,0.75,0.25,0.04,250,15,250,abundant,scarce,solved,2153.597063869414,611.134285827063,0.0,87.73509940942716,4236.659805051563,1212.1206785316506,7.861539285182297,0.44610426411807813,0.0,0.0,7.415435021064218,0.0,0.0,1.8205315483409987,0.73
pf_2041_29,pf,,2041_29,2041,2041,2025,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2559.8489675851124,726.4179065230803,0.0,702.1889115878641,3870.2191227295466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9785912474856573,1.07
norec_2041_29,norec,0,2041_29,2041,2041,2051,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2929.9891991682593,831.4539830851472,0.0,725.9741639789872,3827.5350235181327,1162.5780083538748,675.5814836749611,317.39719812668335,178.90287385654852,158.81905796163574,14.352303994882021,6.110049735211349,0.0,1.985263301867337,0.47
chk2030_2041_29,chk2030,1,2041_29,2041,2035,2030,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2578.6298135096154,731.7474173465569,0.0,111.29117099459684,3642.651516300544,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8261240867398605,0.64
settle_n1_2041_29,settle_n1,1,2041_29,2041,2041,2051,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2710.6849700488256,769.2212025477539,0.0,704.1813514001911,3865.199847872015,1363.8358621573182,316.3268655117472,5.551124482065957,166.01872037831353,129.13370914576302,15.623311505604653,0.0,0.0,1.9791484297395903,0.78
chk2035_2041_29,chk2035,2,2041_29,2041,2040,2035,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2564.742311245315,727.806508937736,0.0,632.1492321472887,3825.0341663921663,163.9401537981844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9592021719776993,0.74
settle_n2_2041_29,settle_n2,2,2041_29,2041,2041,2051,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2585.3054603924675,733.6417906063602,0.0,704.7144302752613,3863.2899181021794,1164.5193852817624,57.42998865448626,10.788962900634553,17.29277796870419,18.71674400503752,10.63150378011,0.0,0.0,1.979297557516056,0.5
chk2040_2041_29,chk2040,3,2041_29,2041,2045,2040,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2527.127631920253,717.1324508367123,0.0,935.3950839807807,3933.304523273008,384.23501851581545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046010125104117,2.62
settle_n3_2041_29,settle_n3,3,2041_29,2041,2041,2051,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2565.461758993981,728.0106693136241,0.0,704.018588017711,3865.2890159428257,935.9797077745982,18.761182644977136,3.6829466232758397,0.0,0.0,15.078236021701294,0.0,0.0,1.9791029014784876,0.73
final_2041_29,final,4,2041_29,2041,2041,2045,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2560.621652344846,726.6371741645214,0.0,702.1866807359042,3870.222982369578,637.9666278586969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9785906238076973,0.87
settle_n4_2041_29,settle_n4,4,2041_29,2041,2041,2051,0.75,0.5,0.0,0.02,400,25,450,abundant,scarce,solved,2560.621652344847,726.6371741645219,0.0,702.1866807359096,3870.2229823695698,1042.462796033098,18.98425975408067,3.888917185842667,0.0,0.0,15.095342568238005,0.0,0.0,1.978590623807698,0.85
pf_2041_30,pf,,2041_30,2041,2041,2025,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2428.534404955221,689.1542824227931,0.0,103.15812064748644,3899.009363000894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8241893081776739,0.73
norec_2041_30,norec,0,2041_30,2041,2041,2051,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2829.8838900488604,803.04672546832,0.0,111.38816853324472,3883.313855790805,1401.8485510047724,645.0087976825629,194.0578266189395,178.90287385654852,269.73139971884746,0.0,2.3166974882274225,0.0,1.82614718633629,0.6
chk2030_2041_30,chk2030,1,2041_30,2041,2035,2030,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2219.8933814348916,629.9474395818079,0.0,0.0,2977.5016535371315,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,0.58
settle_n1_2041_30,settle_n1,1,2041_30,2041,2041,2051,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2628.9940038307095,746.0394518220489,0.0,99.21628232871026,3906.0470617934316,1519.660707972765,338.9546998075176,53.42642741715781,113.45358420364656,167.59144740420714,4.483240782506112,0.0,0.0,1.8232530550578063,0.87
chk2035_2041_30,chk2035,2,2041_30,2041,2040,2035,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2435.36266743072,691.0919639795773,0.0,30.952994854330242,3866.817668495058,100.3883251636475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8071904607696363,2.35
settle_n2_2041_30,settle_n2,2,2041_30,2041,2041,2051,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2465.1104790446593,699.5336116353084,0.0,99.4262344925506,3905.860338115825,1372.6010050347988,78.13483149012424,12.563945582727097,17.301311110898638,41.57227562321927,6.697299173279224,0.0,0.0,1.823302898008231,1.78
chk2040_2041_30,chk2040,3,2041_30,2041,2045,2040,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2405.013688932508,682.4797209508087,0.0,303.6251288255719,4013.6522152286548,334.6293490063244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8731055034202901,0.63
settle_n3_2041_30,settle_n3,3,2041_30,2041,2041,2051,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2471.0080962742127,701.2072005132524,0.0,93.68215541595518,3917.4534037379344,1148.3649453081193,12.580505006675972,8.183358289271736,0.0,0.0,4.397146717404237,0.0,0.0,1.8219402271377487,0.85
final_2041_30,final,4,2041_30,2041,2041,2045,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2448.8559909742266,694.9210148199318,0.0,93.5609563800829,3917.893302140009,655.120719835632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8219114969687,0.64
settle_n4_2041_30,settle_n4,4,2041_30,2041,2041,2051,0.0,0.5,0.0,0.04,400,15,250,abundant,abundant,solved,2448.8559909742266,694.9210148199318,0.0,93.560956380081,3917.893302140009,1259.3612173444276,8.355566916367499,3.9298146209030143,0.0,0.0,4.425752295464485,0.0,0.0,1.8219114969686994,0.77
pf_2041_31,pf,,2041_31,2041,2041,2025,0.0,0.25,0.0,0.02,100,25,250,abundant,scarce,solved,2015.5897669671274,571.971439514594,0.0,925.7824827294017,3612.449759855173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0431405040208332,0.63
norec_2041_31,norec,0,2041_31,2041,2041,2051,0.0,0.25,0.0,0.02,100,25,250,abundant,scarce,solved,2456.402065109101,697.0623924734324,0.0,935.6610102053736,3592.6084254150232,1401.8485510047724,777.2715144225378,308.17488711704846,178.90287385654852,269.73139971884746,14.352303994882021,6.110049735211349,0.0,2.046089625852123,0.53
chk2030_2041_31,chk2030,1,2041_31,2041,2035,2030,0.0,0.25,0.0,0.02,100,25,250,abundant,scarce,solved,2096.4322615602237,594.9124162769147,0.0,421.1813417070692,3262.00196881662,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.903030295650683,0.79
settle_n1_2041_31,settle_n1,1,2041_31,2041,2041,2051,0.0,0.25,0.0,0.02,100,25,250,abundant,scarce,solved,2205.0378971043588,625.7318432851434,0.0,932.3777143579492,3598.225279407516,1604.2492948739932,431.12041046713335,19.683026489972427,157.65875472559415,252.7854583238078,0.9931709277589554,0.0,0.0,2.0451084911477033,0.75
